split,dataset,fs,n_features,ensemble,sampling,AUC,F1,G_Mean,Recall,Precision,Type1_Error,Type2_Error
split_14+2,14+2,no_fs,19,Old_hybrid_New_hybrid,ensemble,0.827117,0.167128,0.735789,0.630662,0.096328,0.141559,0.369338
split_14+2,14+2,mutual_info_r50,9,Old,under,0.773074,0.15544,0.676458,0.522648,0.091296,0.124469,0.477352
split_14+2,14+2,mutual_info_r50,9,New,under,0.857433,0.210526,0.735253,0.599303,0.127691,0.097957,0.400697
split_14+2,14+2,mutual_info_r50,9,Old,over,0.744396,0.144491,0.611888,0.418118,0.087336,0.104544,0.581882
split_14+2,14+2,mutual_info_r50,9,New,over,0.824388,0.139406,0.712616,0.61324,0.078642,0.171905,0.38676
split_14+2,14+2,mutual_info_r50,9,Old,hybrid,0.784399,0.180602,0.654451,0.470383,0.111755,0.089454,0.529617
split_14+2,14+2,mutual_info_r50,9,New,hybrid,0.852086,0.133133,0.768947,0.773519,0.072835,0.235598,0.226481
split_14+2,14+2,mutual_info_r50,9,Old_3,ensemble,0.790352,0.153766,0.672029,0.515679,0.090354,0.124218,0.484321
split_14+2,14+2,mutual_info_r50,9,New_3,ensemble,0.860667,0.166886,0.750118,0.662021,0.095477,0.150063,0.337979
split_14+2,14+2,mutual_info_r50,9,All_6,ensemble,0.848261,0.176306,0.752969,0.658537,0.101777,0.139058,0.341463
split_14+2,14+2,mutual_info_r50,9,Old_under_New_under,ensemble,0.842184,0.177553,0.759936,0.672474,0.102279,0.141226,0.327526
split_14+2,14+2,mutual_info_r50,9,Old_hybrid_New_hybrid,ensemble,0.843848,0.151966,0.755037,0.69338,0.085334,0.177824,0.30662
split_14+2,14+2,mutual_info_r80,15,Old,under,0.783789,0.147287,0.676659,0.529617,0.085537,0.135473,0.470383
split_14+2,14+2,mutual_info_r80,15,New,under,0.861725,0.20107,0.760836,0.655052,0.118762,0.116298,0.344948
split_14+2,14+2,mutual_info_r80,15,Old,over,0.740622,0.111959,0.658217,0.536585,0.0625,0.19258,0.463415
split_14+2,14+2,mutual_info_r80,15,New,over,0.812847,0.140016,0.71301,0.61324,0.07903,0.170988,0.38676
split_14+2,14+2,mutual_info_r80,15,Old,hybrid,0.777949,0.144566,0.662518,0.505226,0.084351,0.131221,0.494774
split_14+2,14+2,mutual_info_r80,15,New,hybrid,0.826372,0.156263,0.735131,0.641115,0.088975,0.157065,0.358885
split_14+2,14+2,mutual_info_r80,15,Old_3,ensemble,0.793876,0.165054,0.670386,0.505226,0.098639,0.110463,0.494774
split_14+2,14+2,mutual_info_r80,15,New_3,ensemble,0.851185,0.166958,0.75172,0.665505,0.095452,0.150896,0.334495
split_14+2,14+2,mutual_info_r80,15,All_6,ensemble,0.843408,0.186567,0.733401,0.609756,0.110132,0.117882,0.390244
split_14+2,14+2,mutual_info_r80,15,Old_under_New_under,ensemble,0.843882,0.184713,0.730991,0.606272,0.108954,0.118633,0.393728
split_14+2,14+2,mutual_info_r80,15,Old_hybrid_New_hybrid,ensemble,0.823263,0.175745,0.722431,0.595819,0.103074,0.124052,0.404181
split_15+1,15+1,no_fs,19,Old,under,0.800873,0.189873,0.656634,0.470383,0.118943,0.083368,0.529617
split_15+1,15+1,no_fs,19,New,under,0.843132,0.209131,0.675614,0.494774,0.132586,0.077449,0.505226
split_15+1,15+1,no_fs,19,Old,over,0.753053,0.121395,0.643175,0.491289,0.069253,0.157982,0.508711
split_15+1,15+1,no_fs,19,New,over,0.798838,0.173367,0.658829,0.480836,0.105747,0.097291,0.519164
split_15+1,15+1,no_fs,19,Old,hybrid,0.797952,0.14481,0.658848,0.498258,0.084716,0.128804,0.501742
split_15+1,15+1,no_fs,19,New,hybrid,0.823959,0.15677,0.704049,0.574913,0.090759,0.137807,0.425087
split_15+1,15+1,no_fs,19,Old_3,ensemble,0.812676,0.165955,0.652556,0.473868,0.100592,0.101376,0.526132
split_15+1,15+1,no_fs,19,New_3,ensemble,0.840035,0.152851,0.740877,0.658537,0.086459,0.166486,0.341463
split_15+1,15+1,no_fs,19,All_6,ensemble,0.84297,0.157054,0.724356,0.616725,0.089985,0.149229,0.383275
split_15+1,15+1,no_fs,19,Old_under_New_under,ensemble,0.840219,0.200717,0.725174,0.585366,0.121125,0.101626,0.414634
split_15+1,15+1,no_fs,19,Old_hybrid_New_hybrid,ensemble,0.822636,0.14348,0.722922,0.630662,0.080948,0.171321,0.369338
split_15+1,15+1,mutual_info_r50,9,Old,under,0.797367,0.182998,0.66761,0.491289,0.11244,0.092789,0.508711
split_15+1,15+1,mutual_info_r50,9,New,under,0.832761,0.176768,0.663892,0.487805,0.107941,0.096457,0.512195
split_15+1,15+1,mutual_info_r50,9,Old,over,0.740225,0.141316,0.633878,0.456446,0.083599,0.119717,0.543554
split_15+1,15+1,mutual_info_r50,9,New,over,0.803353,0.130152,0.712019,0.627178,0.07261,0.191663,0.372822
split_15+1,15+1,mutual_info_r50,9,Old,hybrid,0.78094,0.17883,0.656118,0.473868,0.110211,0.091538,0.526132
split_15+1,15+1,mutual_info_r50,9,New,hybrid,0.812512,0.12782,0.719983,0.651568,0.07086,0.204419,0.348432
split_15+1,15+1,mutual_info_r50,9,Old_3,ensemble,0.79419,0.193271,0.65738,0.470383,0.121622,0.081284,0.529617
split_15+1,15+1,mutual_info_r50,9,New_3,ensemble,0.82878,0.148586,0.71819,0.61324,0.084534,0.1589,0.38676
split_15+1,15+1,mutual_info_r50,9,All_6,ensemble,0.835858,0.177778,0.71787,0.585366,0.104803,0.119633,0.414634
split_15+1,15+1,mutual_info_r50,9,Old_under_New_under,ensemble,0.83929,0.200489,0.717619,0.571429,0.121572,0.098791,0.428571
split_15+1,15+1,mutual_info_r50,9,Old_hybrid_New_hybrid,ensemble,0.817094,0.143601,0.740734,0.672474,0.080383,0.184077,0.327526
split_15+1,15+1,mutual_info_r80,15,Old,under,0.78866,0.184758,0.622114,0.418118,0.118577,0.074364,0.581882
split_15+1,15+1,mutual_info_r80,15,New,under,0.841698,0.20255,0.676363,0.498258,0.127111,0.081867,0.501742
split_15+1,15+1,mutual_info_r80,15,Old,over,0.755353,0.141152,0.643779,0.473868,0.082927,0.125386,0.526132
split_15+1,15+1,mutual_info_r80,15,New,over,0.813162,0.138585,0.732811,0.662021,0.077393,0.188829,0.337979
split_15+1,15+1,mutual_info_r80,15,Old,hybrid,0.793347,0.175047,0.665459,0.491289,0.106495,0.098624,0.508711
split_15+1,15+1,mutual_info_r80,15,New,hybrid,0.82505,0.132477,0.736178,0.682927,0.073353,0.206419,0.317073
split_15+1,15+1,mutual_info_r80,15,Old_3,ensemble,0.802276,0.156014,0.685935,0.54007,0.091176,0.128804,0.45993
split_15+1,15+1,mutual_info_r80,15,New_3,ensemble,0.84246,0.141754,0.751862,0.703833,0.078814,0.196832,0.296167
split_15+1,15+1,mutual_info_r80,15,All_6,ensemble,0.838579,0.181818,0.71749,0.581882,0.107742,0.115298,0.418118
split_15+1,15+1,mutual_info_r80,15,Old_under_New_under,ensemble,0.829262,0.201777,0.70839,0.554007,0.123351,0.094206,0.445993
split_15+1,15+1,mutual_info_r80,15,Old_hybrid_New_hybrid,ensemble,0.820339,0.162875,0.730504,0.623693,0.093668,0.144393,0.376307
